Lambda, Avg Service Time, Quantum, CPU Utilization, Avg Turnaround, Avg Queuesize, System Throughput,
1,0.06,0.01,5.9333514026812,0.06351432381394433,0.0649,0.9947139618332618
2,0.06,0.01,11.932161827428516,0.06756336870226222,0.1307,2.0005552806065094
3,0.06,0.01,18.088730845422592,0.07159071331768783,0.2221,3.0435135592349716
4,0.06,0.01,23.98968450109211,0.07641791923623506,0.3021,4.011736496154374
5,0.06,0.01,29.79594571243225,0.08054091140971618,0.3998,5.016798170693644
6,0.06,0.01,36.16644508333085,0.08970857590870121,0.5423,6.056170126710736
7,0.06,0.01,42.109023343581406,0.09715054084323288,0.6922,6.949973514787699
8,0.06,0.01,47.94165384364043,0.10241934179002508,0.8303,8.024080619825378
9,0.06,0.01,54.34893435240446,0.11570607299286048,1.0391,8.94968834595385
10,0.06,0.01,61.130083961789175,0.12848714848112272,1.29,10.160038230590795
11,0.06,0.01,66.09624873213842,0.14867359499024108,1.6354,10.917849945302873
12,0.06,0.01,73.16359588205047,0.17006771827449335,2.0734,12.090247529173302
13,0.06,0.01,78.52539875340011,0.1850712196744562,2.3906,12.951045360284041
14,0.06,0.01,83.79049927523981,0.25609750592984204,3.5545,13.898129457790423
15,0.06,0.01,92.58461258170014,0.6111911749604666,9.3574,15.148981664613078
16,0.06,0.01,96.27414908334666,0.6407478616824525,10.118,15.911442567464242
17,0.06,0.01,99.98681137242498,3.8235905585879553,65.339,16.821384299232953
18,0.06,0.01,99.93006863764982,13.178775358221976,254.1778,17.53281882354725
19,0.06,0.01,99.95046108185589,14.025521324354747,276.0614,18.002340122980353
20,0.06,0.01,99.9780007634382,19.919587841625372,435.4965,18.47207508962798
21,0.06,0.01,99.96242883909493,23.54875980980214,559.1717,18.86567186521154
22,0.06,0.01,99.9599882334366,27.3181986879265,670.9998,19.18639092970804
23,0.06,0.01,99.98316805677734,29.910739171561175,836.0918,19.918077270525718
24,0.06,0.01,99.98143820735035,31.985640562522946,936.5047,20.137731838348166
25,0.06,0.01,99.96451662608203,32.52592644690084,1037.5358,21.044016176936385
26,0.06,0.01,99.99539285228195,34.28913794045858,1134.0795,21.568245046115692
27,0.06,0.01,99.94906016414485,34.005327963176164,1163.4787,21.720437632158326
28,0.06,0.01,99.96973467021164,36.04440934024508,1357.8031,22.408404414221618
29,0.06,0.01,99.9890135348326,36.10562145319635,1414.8698,22.509658597541925
30,0.06,0.01,99.96361094414254,36.55796504194223,1455.0905,22.93153327414363
